State,T_Score,R_Score
Resting State,0.05993856394751636,0.018141037271152613
Resting State,0.051613763399250195,0.011474095535889546
Resting State,0.061603524057169595,0.0
Resting State,0.09656768635988747,0.005386215046960491
Resting State,0.06326848416682282,0.026253591311811854
Resting State,0.11654720767572625,0.017186443757107296
Resting State,0.061603524057169595,0.0
Resting State,0.07991808526335514,0.003300056891696823
Resting State,0.2231046546935331,0.027517007599591393
Resting State,0.24641409622867838,0.023139406781235307
Resting State,0.0665984043861293,0.0
Resting State,0.11321728745641979,0.004019533760867186
Resting State,0.13985664921087151,0.03367140982035933
Resting State,0.08657792570196808,0.020905817348549856
Resting State,0.05993856394751636,0.02211815145044803
Resting State,0.06493344427647606,0.021096079740164128
Resting State,0.23475937546110576,0.003683365431433083
Resting State,0.2663936175445172,0.012507862764139375
Resting State,0.03496416230271788,0.016958940884512434
Resting State,0.04328896285098404,0.0
Resting State,0.03329920219306465,0.004082824456738821
Resting State,0.03329920219306465,0.016987166786395475
Resting State,0.03829408252202434,0.020309605541690975
Resting State,0.049948803289596964,0.0
Resting State,0.11488224756607303,0.0035611662687246026
Resting State,0.07325824482474222,0.01773295011160552
Resting State,0.03496416230271788,0.019282494333433486
Resting State,0.03496416230271788,0.0
Resting State,0.03995904263167757,0.0046547266392591765
Resting State,0.07825312515370192,0.012078923138746249
Resting State,0.0832480054826616,0.011355490308879388
Resting State,0.05327872350890343,0.0
Resting State,0.058273603837863126,0.003092142442064412
Resting State,0.2647286574348639,0.02105211039984284
Resting State,0.1498464098687909,0.05386496493846956
Resting State,0.06992832460543576,0.05386496493846966
Resting State,0.03496416230271788,0.0
Resting State,0.03163424208341141,0.003447343976266894
Resting State,0.03329920219306465,0.011893180213809097
Resting State,0.03496416230271788,0.013817692502692169
Resting State,0.03329920219306465,0.0
Resting State,0.03163424208341141,0.0039585663237009325
Resting State,0.04495392296063727,0.02613854413797398
Resting State,0.03496416230271788,0.011706344070333666
Resting State,0.13819168910121826,0.0
Resting State,0.051613763399250195,0.00456610679534346
Resting State,0.03995904263167757,0.04387726781750729
Resting State,0.06493344427647606,0.047119314358894285
Resting State,0.03163424208341141,0.0
Resting State,0.03329920219306465,0.0034254863775380444
Resting State,0.03496416230271788,0.010598443289480402
Resting State,0.03829408252202434,0.015907249541935786
Resting State,0.0466188830702905,0.0
Resting State,0.03163424208341141,0.0037880403023697953
Resting State,0.03329920219306465,0.017612533719549815
Resting State,0.028304321864104948,0.011389632653914971
Resting State,0.03329920219306465,0.0038152731544926523
Resting State,0.09989760657919393,0.016887638719663894
Resting State,0.058273603837863126,0.018589607007976405
Resting State,0.06992832460543576,0.028200209724757296
Resting State,0.056608643728209895,0.01630946054465654
Resting State,0.03662912241237111,0.0
Resting State,0.06326848416682282,0.004847551131973396
Resting State,0.03829408252202434,0.015256314020569988
Resting State,0.0665984043861293,0.02123532147121176
Resting State,0.14818144975913766,0.0
Resting State,0.21977473447422666,0.00349194140693424
Resting State,0.1764857716232426,0.020584013598013144
Resting State,0.056608643728209895,0.018821956475638724
Resting State,0.061603524057169595,0.0
Resting State,0.1598361705267103,0.003958566323700575
Resting State,0.06826336449578252,0.014570132835899878
Resting State,0.08158304537300838,0.03982302350331561
Resting State,0.16982593118462969,0.0
Resting State,0.05327872350890343,0.0039887703437464245
Resting State,0.051613763399250195,0.0067382446851330605
Resting State,0.02996928197375818,0.02579845728385892
Resting State,0.03662912241237111,0.03564417320059413
Resting State,0.03662912241237111,0.0356441732005943
Resting State,0.03662912241237111,0.0028297430997694713
Resting State,0.04328896285098404,0.014382964067448961
Resting State,0.05993856394751636,0.013260504973131172
Resting State,0.11654720767572625,0.0
Resting State,0.03163424208341141,0.0040828244567388625
Resting State,0.049948803289596964,0.021431349828289648
Resting State,0.07658816504404868,0.031609231540905315
Resting State,0.2847081787507027,0.0
Resting State,0.03163424208341141,0.004953064005108948
Resting State,0.03329920219306465,0.021961909241007122
Resting State,0.03995904263167757,0.020707836157136478
Resting State,0.03995904263167757,0.0
Resting State,0.03995904263167757,0.0037612467282053565
Resting State,0.0466188830702905,0.02675599545770853
Resting State,0.03496416230271788,0.024022304726866492
Resting State,0.03163424208341141,0.0
Resting State,0.07492320493439544,0.0038997575998795195
Resting State,0.08657792570196808,0.013220462389244951
Resting State,0.08158304537300838,0.03012815284459671
Resting State,0.07991808526335514,0.030564524452904106
Resting State,0.17482081151358939,0.0
Resting State,0.058273603837863126,0.0029557668874120365
Resting State,0.0416240027413308,0.022396907545519734
Resting State,0.03995904263167757,0.01798876795907347
Resting State,0.04328896285098404,0.0
Resting State,0.054943683618556664,0.0033203150715103297
Resting State,0.05327872350890343,0.014050149976321502
Resting State,0.056608643728209895,0.008272418163514973
Resting State,0.04495392296063727,0.0
Resting State,0.03662912241237111,0.004148622518710355
Resting State,0.03329920219306465,0.009948901680370825
Resting State,0.17315585140393616,0.030769898921693635
Resting State,0.2480790563383316,0.0
Resting State,0.12986688855295211,0.008554959870058334
Resting State,0.08158304537300838,0.05225735227717529
Resting State,0.25973377710590423,0.02528298468270678
Resting State,0.07658816504404868,0.0
Resting State,0.06326848416682282,0.0033615880253064275
Resting State,0.07159328471508898,0.013960624730415566
Resting State,0.07825312515370192,0.024288091609572796
Resting State,0.07825312515370192,0.024288091609572297
Resting State,0.07658816504404868,0.0
Resting State,0.03662912241237111,0.003221407932065209
Resting State,0.051613763399250195,0.012978181362868563
Resting State,0.03329920219306465,0.03983924708183513
Resting State,0.03496416230271788,0.0
Resting State,0.03662912241237111,0.004363268276860736
Resting State,0.0416240027413308,0.010881330151537293
Resting State,0.058273603837863126,0.006283427974969821
Resting State,0.04495392296063727,0.0
Resting State,0.05327872350890343,0.003240723827451407
Resting State,0.16816097107497646,0.01319116867177419
Resting State,0.09490272625023424,0.016803651821214953
Resting State,0.0466188830702905,0.0
Resting State,0.1282019284432989,0.009119408497285403
Resting State,0.12487200822399241,0.012051649738680512
Resting State,0.28970305907966243,0.021496380210202143
Resting State,0.16483105085566999,0.0
Resting State,0.03329920219306465,0.0031463150447524346
Resting State,0.03995904263167757,0.03382724720611518
Resting State,0.03496416230271788,0.005321459398865934
Resting State,0.04495392296063727,0.0
Resting State,0.2730534579831301,0.003537769304032738
Resting State,0.11321728745641979,0.007761045824452488
Resting State,0.10988736723711333,0.010409257604835688
Resting State,0.10156256668884717,0.013752069161768011
Resting State,0.19313537271977493,0.0
Resting State,0.22143969458387988,0.002875888884892687
Resting State,0.03496416230271788,0.019666159740875936
Resting State,0.061603524057169595,0.010612514432644755
Resting State,0.2231046546935331,0.0
Focused Attention,0.23975425579006543,0.013742246013371269
Focused Attention,0.15317633008809736,0.02472111091004038
Focused Attention,0.07492320493439544,0.03301795328020251
Focused Attention,0.06493344427647606,0.0
Focused Attention,0.03662912241237111,0.01207211137673243
Focused Attention,0.0466188830702905,0.015929246531712737
Focused Attention,0.03829408252202434,0.01681513074729574
Focused Attention,0.0416240027413308,0.0
Focused Attention,0.11155232734676655,0.020195572059357278
Focused Attention,0.14651648964948444,0.02559999134443682
Focused Attention,0.058273603837863126,0.0215153244420879
Focused Attention,0.03995904263167757,0.0
Focused Attention,0.04495392296063727,0.01944161563474586
Focused Attention,0.06326848416682282,0.020330065548698588
Focused Attention,0.03662912241237111,0.014620822233723962
Focused Attention,0.08158304537300838,0.024109229281125775
Focused Attention,0.07991808526335514,0.013159155599046037
Focused Attention,0.08158304537300838,0.013557376407002015
Focused Attention,0.15151136997844414,0.03841990324662676
Focused Attention,0.24474913611902513,0.03201755211485289
Focused Attention,0.11155232734676655,0.0
Focused Attention,0.093237766140581,0.025451558681119146
Focused Attention,0.10322752679850039,0.027146852374783623
Focused Attention,0.05327872350890343,0.027732286801693228
Focused Attention,0.1664960109653232,0.0
Focused Attention,0.06326848416682282,0.022352397191500485
Focused Attention,0.061603524057169595,0.024835437756295257
Focused Attention,0.056608643728209895,0.007059467741421067
Focused Attention,0.0416240027413308,0.0
Focused Attention,0.03995904263167757,0.013577683681192982
Focused Attention,0.056608643728209895,0.011333477478048701
Focused Attention,0.051613763399250195,0.021420825488660457
Focused Attention,0.08158304537300838,0.0
Focused Attention,0.061603524057169595,0.008660373164475344
Focused Attention,0.051613763399250195,0.01124988405294232
Focused Attention,0.051613763399250195,0.03203116536327888
Focused Attention,0.07658816504404868,0.027398353756525468
Focused Attention,0.058273603837863126,0.030978496000655092
Focused Attention,0.058273603837863126,0.03097849600065487
Focused Attention,0.054943683618556664,0.04461158575156157
Focused Attention,0.06493344427647606,0.03151048267363352
Focused Attention,0.06326848416682282,0.0
Focused Attention,0.03995904263167757,0.032128592035483475
Focused Attention,0.03662912241237111,0.07655494622746202
Focused Attention,0.09490272625023424,0.048775005424926667
Focused Attention,0.09989760657919393,0.0
Focused Attention,0.06326848416682282,0.012104416465761342
Focused Attention,0.10822240712746009,0.01936442221502814
Focused Attention,0.17981569184254909,0.014135360818260173
Focused Attention,0.058273603837863126,0.0
Focused Attention,0.10822240712746009,0.012643277072355543
Focused Attention,0.056608643728209895,0.007347273071618476
Focused Attention,0.20645505359700078,0.007914365998240058
Focused Attention,0.29802785962792855,0.0
Focused Attention,0.26972353776382363,0.01873983599740423
Focused Attention,0.06326848416682282,0.033467157619455845
Focused Attention,0.14651648964948444,0.0169783717489629
Focused Attention,0.1548412901977506,0.0
Focused Attention,0.35630146346579167,0.021029625291593957
Focused Attention,0.22976449513214606,0.01901247302087789
Focused Attention,0.03496416230271788,0.011780241928626816
Focused Attention,0.0416240027413308,0.013812131668020209
Focused Attention,0.051613763399250195,0.0
Focused Attention,0.04328896285098404,0.017006769277838608
Focused Attention,0.1282019284432989,0.017924785220914306
Focused Attention,0.14318656943017796,0.028701757314772626
Focused Attention,0.03829408252202434,0.0
Focused Attention,0.03995904263167757,0.015976785500759413
Focused Attention,0.05993856394751636,0.047570016746160584
Focused Attention,0.10156256668884717,0.02726517384169727
Focused Attention,0.16982593118462969,0.0
Focused Attention,0.12320704811433919,0.010408553405135568
Focused Attention,0.1331968087722586,0.012543680813916947
Focused Attention,0.03995904263167757,0.012741693171098507
Focused Attention,0.05327872350890343,0.0
Focused Attention,0.056608643728209895,0.024934119210012658
Focused Attention,0.056608643728209895,0.015339591673493176
Focused Attention,0.03496416230271788,0.01982336345598792
Focused Attention,0.05993856394751636,0.01691498076453908
Focused Attention,0.15817121041705706,0.02453535093413268
Focused Attention,0.12320704811433919,0.028578527855809943
Focused Attention,0.054943683618556664,0.027420713273101034
Focused Attention,0.03496416230271788,0.029636998074370615
Focused Attention,0.03496416230271788,0.0
Focused Attention,0.11654720767572625,0.02384578838091591
Focused Attention,0.06326848416682282,0.04718076736704518
Focused Attention,0.03329920219306465,0.036649169839779325
Focused Attention,0.05993856394751636,0.0
Focused Attention,0.058273603837863126,0.006636019137964227
Focused Attention,0.07658816504404868,0.0076705177050890045
Focused Attention,0.03829408252202434,0.007998343105729161
Focused Attention,0.04495392296063727,0.0
Focused Attention,0.11987712789503271,0.01652112757159107
Focused Attention,0.03995904263167757,0.030274718882975366
Focused Attention,0.058273603837863126,0.027955145695974286
Focused Attention,0.058273603837863126,0.0
Focused Attention,0.1914704126101217,0.017768486788127518
Focused Attention,0.058273603837863126,0.025150339570486513
Focused Attention,0.03829408252202434,0.06727555537220348
Focused Attention,0.056608643728209895,0.05999952599165037
Focused Attention,0.058273603837863126,0.035596798143686596
Focused Attention,0.05993856394751636,0.03794587127706307
Focused Attention,0.056608643728209895,0.030632106257634142
Focused Attention,0.1282019284432989,0.011768408324823931
Focused Attention,0.12986688855295211,0.0
Focused Attention,0.049948803289596964,0.029577846796100277
Focused Attention,0.04828384317994373,0.030493373398120967
Focused Attention,0.0832480054826616,0.014869359317440125
Focused Attention,0.04828384317994373,0.0
Focused Attention,0.04495392296063727,0.017274854906762893
Focused Attention,0.14818144975913766,0.01887026083059679
Focused Attention,0.13819168910121826,0.015703290378942233
Focused Attention,0.2014601732680411,0.0
Focused Attention,0.0416240027413308,0.0201718605729155
Focused Attention,0.03662912241237111,0.03830635977371195
Focused Attention,0.054943683618556664,0.016613571687103583
Focused Attention,0.27971329842174303,0.0
Focused Attention,0.15151136997844414,0.009525130573064124
Focused Attention,0.02996928197375818,0.013647937455288516
Focused Attention,0.03829408252202434,0.012609499964661038
Focused Attention,0.03829408252202434,0.0
Focused Attention,0.03995904263167757,0.0
Focused Attention,0.08491296559231484,0.022598704626611253
Focused Attention,0.11321728745641979,0.027652625351116077
Focused Attention,0.05993856394751636,0.01512105854441334
Focused Attention,0.03829408252202434,0.0
Focused Attention,0.051613763399250195,0.022286018107194508
Focused Attention,0.21810977436457343,0.03850096309138116
Focused Attention,0.15317633008809736,0.0262272352026103
Focused Attention,0.058273603837863126,0.0
Focused Attention,0.14818144975913766,0.01638688335622413
Focused Attention,0.07658816504404868,0.01104010729719072
Focused Attention,0.051613763399250195,0.016651063684297234
Focused Attention,0.06326848416682282,0.0
Focused Attention,0.061603524057169595,0.010496228746148318
Focused Attention,0.19813025304873463,0.02208504343424072
Focused Attention,0.058273603837863126,0.0161567834922184
Focused Attention,0.06326848416682282,0.0
Focused Attention,0.05993856394751636,0.018756613665228024
Focused Attention,0.04495392296063727,0.024167156742137322
Focused Attention,0.04328896285098404,0.020691666437914612
Focused Attention,0.03163424208341141,0.0
Focused Attention,0.049948803289596964,0.02250263660034133
Focused Attention,0.07658816504404868,0.04262149176522545
Focused Attention,0.028304321864104948,0.030676316521111677
Focused Attention,0.05327872350890343,0.03102568635234319
Focused Attention,0.049948803289596964,0.0
Focused Attention,0.21644481425492018,0.02909615094224627
Focused Attention,0.054943683618556664,0.03729798034043533
Focused Attention,0.10988736723711333,0.01247931876519728
Focused Attention,0.07825312515370192,0.0
Focused Attention,0.03662912241237111,0.02066746263872002
Focused Attention,0.03829408252202434,0.024894392527625854
Focused Attention,0.051613763399250195,0.016065750369110086
Focused Attention,0.18980545250046849,0.0
Focused Attention,0.186475532281162,0.02202963911902151
Focused Attention,0.15650625030740384,0.0230014480536176
Focused Attention,0.061603524057169595,0.010610018936773019
Focused Attention,0.061603524057169595,0.0
Focused Attention,0.05993856394751636,0.01217870944469367
Focused Attention,0.05993856394751636,0.01580998378011319
Focused Attention,0.0466188830702905,0.01675366467007106
Focused Attention,0.049948803289596964,0.019582417109671957
Focused Attention,0.14818144975913766,0.028458338491297065
Focused Attention,0.14651648964948444,0.027387069269497338
Focused Attention,0.1331968087722586,0.044378276320744196
Focused Attention,0.05327872350890343,0.017772687645344537
Focused Attention,0.12653696833364564,0.0
Focused Attention,0.07159328471508898,0.028457054038314764
Focused Attention,0.05327872350890343,0.014981984025408148
Focused Attention,0.054943683618556664,0.010842242194185569
Focused Attention,0.0665984043861293,0.0
Focused Attention,0.10156256668884717,0.02203240986430255
Focused Attention,0.13153184866260534,0.03362024156763016
Focused Attention,0.11821216778537949,0.016364608428676652
Focused Attention,0.0832480054826616,0.0
Focused Attention,0.2830432186410495,0.02724555490010626
Focused Attention,0.2780483383120898,0.03200035319855736
Focused Attention,0.21644481425492018,0.02171902256210419
Focused Attention,0.08158304537300838,0.0
Focused Attention,0.21810977436457343,0.02263987299109666
Focused Attention,0.061603524057169595,0.05446383350157151
Focused Attention,0.058273603837863126,0.02563411185418414
Focused Attention,0.11321728745641979,0.022919550984802382
Focused Attention,0.21644481425492018,0.014627482323392844
Focused Attention,0.21977473447422666,0.011539185580016707
Focused Attention,0.06493344427647606,0.013970319879044103
Focused Attention,0.056608643728209895,0.020691749397339372
Focused Attention,0.03829408252202434,0.0
Focused Attention,0.03163424208341141,0.013418595066634832
Focused Attention,0.03496416230271788,0.020234662238222432
Focused Attention,0.0416240027413308,0.020678765773545275
Focused Attention,0.056608643728209895,0.0
Focused Attention,0.13985664921087151,0.015252777626642924
Focused Attention,0.03163424208341141,0.019718130278624763
Focused Attention,0.03496416230271788,0.01691855619240404
Focused Attention,0.03662912241237111,0.0
Focused Attention,0.10156256668884717,0.011570824189176104
Focused Attention,0.10655744701780687,0.016067525887167183
Focused Attention,0.05993856394751636,0.011908441342776327
Focused Attention,0.07325824482474222,0.0
Focused Attention,0.2747184180927833,0.01729972672404728
Focused Attention,0.09989760657919393,0.06421864006481925
Focused Attention,0.061603524057169595,0.05619436270669647
Focused Attention,0.03829408252202434,0.0
Focused Attention,0.03995904263167757,0.0
Focused Attention,0.03163424208341141,0.009011058547009761
Focused Attention,0.03496416230271788,0.019812357340244974
Focused Attention,0.03662912241237111,0.020052682241212188
Focused Attention,0.03496416230271788,0.0
Focused Attention,0.03829408252202434,0.026275118987598753
Focused Attention,0.05993856394751636,0.026089310414247353
Focused Attention,0.03163424208341141,0.012954483764990457
Focused Attention,0.07325824482474222,0.0
Focused Attention,0.03662912241237111,0.04568496297704683
Focused Attention,0.06826336449578252,0.07397814565940473
Focused Attention,0.03662912241237111,0.028577444710321264
Focused Attention,0.02996928197375818,0.0
Focused Attention,0.03163424208341141,0.008561900488740988
Focused Attention,0.03329920219306465,0.019488674732979442
Focused Attention,0.03995904263167757,0.0180509362231865
Focused Attention,0.04328896285098404,0.0
Focused Attention,0.03163424208341141,0.01483800741280059
Focused Attention,0.05327872350890343,0.022050070302319813
Focused Attention,0.02996928197375818,0.009901605330871487
Focused Attention,0.05327872350890343,0.01515839653044499
Focused Attention,0.06826336449578252,0.03661864108449518
Focused Attention,0.054943683618556664,0.046192861517108934
Focused Attention,0.06992832460543576,0.03219930792562422
Focused Attention,0.03829408252202434,0.01724154817869218
Focused Attention,0.03829408252202434,0.0
Focused Attention,0.03995904263167757,0.011169770652797695
Focused Attention,0.12653696833364564,0.016908423807387184
Focused Attention,0.17482081151358939,0.024740041713590438
Focused Attention,0.13819168910121826,0.0
Focused Attention,0.061603524057169595,0.018761641895875057
Focused Attention,0.051613763399250195,0.03185059328285147
Focused Attention,0.05327872350890343,0.027092823854195498
Focused Attention,0.16483105085566999,0.0
Focused Attention,0.08990784592127454,0.012502805489796319
Focused Attention,0.0665984043861293,0.03520885075404265
Focused Attention,0.15817121041705706,0.050947300795463654
Focused Attention,0.1714908912942829,0.0
Focused Attention,0.0466188830702905,0.006619527214018331
Focused Attention,0.03829408252202434,0.025275636782366002
Focused Attention,0.03662912241237111,0.03366897799396519
Focused Attention,0.03829408252202434,0.039969260811845604
Focused Attention,0.2830432186410495,0.014749760497175595
Focused Attention,0.17482081151358939,0.014846953799889376
Focused Attention,0.0416240027413308,0.027972628279059393
Focused Attention,0.1498464098687909,0.01341150915001095
Focused Attention,0.03995904263167757,0.0
Focused Attention,0.0416240027413308,0.01883376070633416
Focused Attention,0.07492320493439544,0.04763053747829933
Focused Attention,0.09157280603092777,0.029544466755395633
Focused Attention,0.10156256668884717,0.0
Focused Attention,0.03329920219306465,0.021525115721411754
Focused Attention,0.03829408252202434,0.03332301856610591
Focused Attention,0.0416240027413308,0.02624757540937691
Focused Attention,0.04328896285098404,0.0
Focused Attention,0.03995904263167757,0.024651323017183195
Focused Attention,0.0982326464695407,0.027724828678305707
Focused Attention,0.0416240027413308,0.022995508645212746
Focused Attention,0.03329920219306465,0.0
Focused Attention,0.08158304537300838,0.02051124812368224
Focused Attention,0.09656768635988747,0.025600689992746072
Focused Attention,0.09656768635988747,0.02577537262532218
Focused Attention,0.24641409622867838,0.0
Focused Attention,0.1714908912942829,0.0
Focused Attention,0.04828384317994373,0.022460482143319613
Focused Attention,0.04328896285098404,0.02612109114319123
Focused Attention,0.04828384317994373,0.01844230440872459
Focused Attention,0.054943683618556664,0.0
Focused Attention,0.056608643728209895,0.012686692257961457
Focused Attention,0.03995904263167757,0.016321249554779024
Focused Attention,0.11321728745641979,0.0066645030219864045
Focused Attention,0.03662912241237111,0.0
Focused Attention,0.03662912241237111,0.010722437849727678
Focused Attention,0.04495392296063727,0.03117363823387365
Focused Attention,0.058273603837863126,0.028192590804381766
Focused Attention,0.17815073173289583,0.0
Focused Attention,0.13985664921087151,0.05276406055481394
Focused Attention,0.18980545250046849,0.06557269055177553
Focused Attention,0.09157280603092777,0.0270375789616744
Focused Attention,0.07325824482474222,0.0
Focused Attention,0.03662912241237111,0.013334954455553404
Focused Attention,0.07325824482474222,0.015654356616866302
Focused Attention,0.09157280603092777,0.026482380122892914
Focused Attention,0.03329920219306465,0.0
Focused Attention,0.03329920219306465,0.0
